Start,1
"[-1, 5, 8, 14]",إ
"[0, 3, 7, 15]",ئ
"[-4, 5, 12]",ا
"[-4, 0, 12]",ب
"[0, 3, 7, 14]",ة
"[-7, 5, 8, 12]",ت
"[-5, 2, 7, 9]",ث
"[7, 14, 22]",ج
"[3, 10, 19, 22]",ح
"[3, 10, 17, 21]",خ
"[-2, 5, 14, 22]",د
"[2, 10, 17, 22]",ذ
"[2, 9, 17, 24]",ر
"[11, 12, 19, 28]",ز
"[9, 21, 29, 36, 41]",س
"[7, 19, 26, 36, 43]",ش
"[7, 19, 31, 35, 43]",ص
"[9, 21, 24, 36, 40]",ض
"[5, 17, 29, 36, 45]",ط
"[0, 12, 28, 36, 43]",ظ
"[2, 14, 29, 36, 41]",ع
"[2, 14, 29, 35, 41]",غ
"[5, 17, 33, 36, 40]",ػ
"[7, 19, 26, 36, 38]",ؼ
"[7, 19, 29, 35, 38]",ؽ
"[16, 28, 31, 36]",ؾ
"[14, 26, 29, 35, 38]",ؿ
"[9, 21, 24, 36, 41]",ـ
"[9, 36, 41]",ف
"[19, 31, 35, 43]",ق
"[21, 24]",ك
"[5, 17, 29, 45]",ل
"[9, 21, 24, 33, 41]",م
"[11, 23, 26, 33, 41]",ن
"[5, 17, 33, 36, 38]",ه
"[5, 17, 29]",و
"[17, 29, 33, 36, 38]",ى
"[17, 29, 31, 35, 38]",ي
"[4, 16, 19, 31, 35]",ً
"[14, 26, 29, 33, 38]",ٌ
"[24, 28, 36, 43]",ٍ
"[5, 36, 45]",َ
"[-7, 24, 26]",ُ
"[-6, 6, 21, 24, 26]",ِ
"[-5, 7, 19]",ّ
"[-3, 9, 16]",ْ
"[-5, 7, 16, 22, 36]",ٓ
"[-7, 5, 17, 21, 36]",ٔ
"[-6, 6, 14, 21, 24]",ٕ
"[-5, 23, 28]",ٖ
"[-3, 9, 17, 24]",ٗ
"[-3, 9, 17]",٘
"[2, 14, 23, 29, 31]",ٙ
"[4, 16, 20, 26, 36]",ٚ
"[4, 16, 20]",ٛ
"[-8, 4, 20, 26, 35]",ٜ
"[-7, 5, 20, 26, 35]",ٝ
"[-7, 5, 21, 26, 33]",ٞ
"[-3, 9, 21, 25, 31]",ٟ
"[-5, 2, 7, 19, 24, 28]",٠
"[-7, 5, 21]",١
[-5],٢
"[-6, 6, 21]",٣
"[-3, 24, 36]",٤
"[-5, 7, 16]",٥
"[2, 26, 29]",٦
"[-5, 7, 16, 24, 28]",٧
"[-7, 24, 29]",٨
"[0, 28]",٩
"[-3, 25, 31]",٪
"[-7, 0, 9, 14]",٫
"[-5, 0, 7, 16]",٬
"[0, 12, 21, 26, 30]",٭
"[6, 18, 21, 26, 33]",ٮ
"[5, 17, 19, 26, 35]",ٯ
"[-3, 9, 19, 28, 36]",ٰ
"[0, 12, 19, 21, 33]",ٱ
"[4, 16, 19, 25, 28]",ٲ
"[2, 24]",ٳ
"[5, 17, 21, 23, 26]",ٴ
"[23, 28]",ٵ
"[-5, 7, 19, 21, 26]",ٶ
"[11, 16, 20, 28]",ٷ
"[11, 16, 20, 26]",ٸ
"[9, 17, 21, 26]",ٹ
"[4, 16, 21, 24]",ٺ
"[11, 14, 19, 28]",ٻ
"[9, 14, 18, 26]",ټ
"[9, 14, 18, 24]",ٽ
"[7, 12, 18, 21]",پ
"[-5, 7, 19, 28, 31]",ٿ
"[-1, 11, 20, 26, 28]",ڀ
"[-3, 9, 21, 24, 33]",ځ
"[-3, 9, 21, 28, 36]",ڂ
"[2, 14, 24, 26, 33]",ڃ
"[0, 12, 22, 28, 38]",ڄ
"[0, 12, 22, 31, 36]",څ
"[6, 18, 21, 27, 36]",چ
"[6, 18, 23, 27, 35]",ڇ
"[6, 18, 24, 27, 33]",ڈ
"[2, 14, 24, 28]",ډ
"[11, 23, 24, 28]",ڊ
"[11, 23, 26, 29]",ڋ
"[4, 16, 28, 36]",ڌ
"[4, 16, 26, 35]",ڍ
"[2, 14, 26, 35]",ڎ
"[12, 24, 33]",ڏ
"[7, 19, 24, 33]",ڐ
"[2, 14, 19, 23, 31]",ڑ
"[0, 12, 19, 28, 35]",ڒ
"[6, 18, 21, 26, 38]",ړ
"[6, 18, 21, 26, 36]",ڔ
"[10, 22, 24, 28, 36]",ڕ
"[9, 21, 24, 29, 38]",ږ
"[-5, 7, 26, 29, 35]",ڗ
"[4, 16, 31, 35, 40]",ژ
"[2, 14, 23, 29, 38]",ڙ
"[11, 23, 31, 38, 43]",ښ
"[7, 19, 28, 35, 40]",ڛ
"[2, 14, 33, 36, 41]",ڜ
"[17, 29, 36, 45]",ڝ
"[9, 21, 31, 36]",ڞ
"[5, 17, 31, 36, 40]",ڟ
"[7, 19, 31, 36, 40]",ڠ
"[9, 21, 24, 31]",ڡ
"[4, 16, 31, 40]",ڢ
"[5, 17, 31, 33, 40]",ڣ
"[11, 23, 26, 29, 31]",ڤ
"[2, 14, 29, 35, 43]",ڥ
"[7, 19, 24, 29, 31]",ڦ
"[7, 19, 21, 29, 31]",ڧ
7.5,ڨ
"[7, 12, 14, 19]",ک
"[2, 17, 23, 29]",ڪ
"[2, 18, 21, 26]",ګ
"[11, 23, 26, 28, 32]",ڬ
"[8, 20, 23, 28, 40]",ڭ
"[4, 16, 23, 32, 38]",ڮ
"[9, 21, 24, 33, 36]",گ
"[7, 19, 25, 33]",ڰ
"[7, 19, 25, 28]",ڱ
"[7, 19, 21, 28, 31]",ڲ
"[7, 19, 24, 26, 29]",ڳ
"[4, 16, 19, 23, 26]",ڴ
"[0, 12, 24, 36]",ڵ
"[5, 17, 24, 31, 36]",ڶ
"[12, 18, 27]",ڷ
"[5, 13, 22, 31]",ڸ
"[9, 16, 25, 33]",ڹ
"[9, 21, 25, 31]",ں
"[14, 21, 26, 31]",ڻ
"[14, 21, 29]",ڼ
"[14, 17, 23, 26]",ڽ
"[15, 18, 21, 24]",ھ
"[16, 20, 23]",ڿ
"[17, 21, 26]",ۀ
"[16, 20, 23, 28]",ہ
"[5, 13, 21, 31]",ۂ
"[0, 12, 27, 31, 36]",ۃ
"[2, 14, 29, 34]",ۄ
"[2, 14, 22, 29, 32]",ۅ
"[0, 12, 24, 31, 39]",ۆ
"[3, 15, 24, 31, 36]",ۇ
"[3, 15, 31, 36]",ۈ
"[5, 17, 29, 32, 38]",ۉ
"[5, 17, 27, 32, 36]",ۊ
"[0, 12, 24, 27, 36]",ۋ
"[7, 19, 29, 31, 35]",ی
"[12, 24, 31, 36, 39]",ۍ
"[14, 26, 29, 36, 41]",ێ
"[15, 27, 36, 43]",ۏ
"[14, 26, 29, 35, 43]",ې
"[12, 24, 31, 36, 41]",ۑ
"[7, 19, 27, 34, 43]",ے
"[10, 22, 27, 34, 43]",ۓ
"[10, 22, 26, 34, 41]",۔
"[7, 19, 27, 34, 39]",ە
"[8, 20, 29, 34, 38]",ۖ
"[7, 19, 31, 34, 39]",ۗ
"[3, 15, 31, 34, 39]",ۘ
"[12, 24, 27, 36]",ۙ
"[12, 24, 26, 36, 38]",ۚ
"[8, 20, 24, 36, 39]",ۛ
"[8, 20, 24, 36, 41]",ۜ
"[3, 15, 27, 31, 36]",۝
"[5, 17, 20, 29, 36]",۞
"[0, 7, 16, 21]",۟
"[2, 7, 16, 24]",۠
"[4, 7, 16, 23]",ۡ
"[2, 5, 14, 21]",ۢ
"[-7, 4, 12, 21]",ۣ
"[-1, 9, 14, 17]",ۤ
"[2, 7, 12, 16]",ۥ
"[5, 7, 12, 16]",ۦ
"[-3, 12, 16]",ۧ
"[-1, 6, 15, 23]",ۨ
"[1, 9, 16, 21]",۩
"[4, 11, 14, 19]",۪
"[-6, 9, 12, 14]",۫
"[0, 7]",۬
"[5, 9, 24]",ۭ
"[5, 12, 17]",ۮ
"[0, 12, 16, 19, 21]",ۯ
"[-5, 12, 14, 17]",۰
"[0, 12, 16, 17, 19, 21]",۱
"[7, 24]",۲
"[-3, 7, 14, 17]",۳
"[0, 4, 9, 19]",۴
"[2, 9, 18]",۵
"[-5, 11, 16, 19]",۶
"[-3, 12, 16, 17]",۷
"[4, 9, 14]",۸
"[-5, 7, 12]",۹
"[-7, 5, 7, 11]",ۺ
"[-8, 4, 7, 12]",ۻ
"[0, 4, 10, 12]",ۼ
"[16, 28, 33, 37, 40]",۽
"[12, 24, 33, 36, 41]",۾
"[14, 26, 29, 31, 35]",ۿ
"[7, 19, 31, 35, 40]",܀
"[0, 2, 7, 11]",܁
"[0, 4, 10, 19]",܂
"[-7, 7, 12, 23]",܃
"[19, 23]",܄
"[-7, 12, 21]",܅
"[5, 17, 24, 32, 38]",܆
"[0, 12, 24, 27, 39]",܇
"[0, 12, 26, 29, 38]",܈
"[12, 24, 27, 31, 36]",܉
"[10, 22, 27, 31, 36]",܊
"[8, 20, 24, 29, 41]",܋
"[5, 17, 24, 32, 41]",܌
"[3, 15, 24, 31, 39]",܍
"[8, 20, 24, 27, 36]",܎
"[8, 20, 27, 32, 36]",܏
"[7, 19, 27, 32, 36]",ܐ
"[10, 22, 29, 34, 38]",ܑ
"[8, 20, 27, 36, 39]",ܒ
"[8, 20, 27, 36, 41]",ܓ
"[3, 15, 27, 34, 43]",ܔ
"[3, 15, 26, 34, 43]",ܕ
"[7, 19, 22, 31, 39]",ܖ
"[12, 24, 27, 36, 43]",ܗ
"[14, 26, 29, 36, 43]",ܘ
"[15, 27, 31, 34, 43]",ܙ
"[8, 20, 26, 29, 41]",ܚ
"[8, 20, 24, 29, 36]",ܛ
"[2, 14, 23, 29, 41]",ܜ
"[0, 12, 24, 26, 31, 41]",ܝ
"[15, 24, 27, 36, 43]",ܞ
"[5, 17, 32, 36, 41]",ܟ
"[5, 17, 29, 32, 36]",ܠ
"[-7, 5, 11, 14, 21]",ܡ
"[-7, 5, 11, 14, 19]",ܢ
"[-8, 24, 31]",ܣ
"[-7, 5, 21, 24, 28]",ܤ
"[0, 19, 28]",ܥ
"[-3, 9, 16, 24, 33]",ܦ
"[-10, 2, 14, 18, 24]",ܧ
"[-10, 2, 14, 18, 26]",ܨ
"[-5, 7, 14, 19, 24]",ܩ
"[-5, 19, 24]",ܪ
"[-7, 5, 11]",ܫ
"[-3, 9, 12, 24, 29]",ܬ
"[2, 21, 26, 30]",ܭ
"[-10, 2, 21, 26, 30]",ܮ
"[-5, 7, 17, 26, 35]",ܯ
"[0, 12, 16, 24, 33]",ܰ
"[0, 12, 16, 21, 28]",ܱ
"[2, 14, 23, 31]",ܲ
"[2, 14, 21, 24, 30]",ܳ
"[-5, 23, 31]",ܴ
"[0, 24, 29]",ܵ
"[-3, 9, 16, 25, 31]",ܶ
"[-10, 2, 17, 26, 29]",ܷ
"[-3, 21, 24]",ܸ
"[2, 14, 21, 26, 31]",ܹ
"[-5, 26, 35]",ܺ
"[0, 21, 28]",ܻ
[-7],ܼ
"[-7, 21, 26]",ܽ
"[-7, 14, 21]",ܾ
"[-8, 19, 24]",ܿ
"[-5, 0, 12, 16, 24]",݀
"[7, 11, 19, 26, 31]",݁
"[-5, 7, 17]",݂
"[2, 24, 30]",݃
"[-7, 5, 17]",݄
"[-5, 19, 23]",݅
"[-5, 24, 28]",݆
"[-3, 24, 29]",݇
"[-7, 24, 33]",݈
"[7, 19, 26, 31, 36]",݉
"[0, 12, 23, 29, 38]",݊
"[-1, 11, 26, 29, 31]",݋
"[0, 12, 28, 31, 40]",݌
"[4, 24, 31, 36]",ݍ
"[0, 7, 12, 24]",ݎ
"[-1, 11, 26, 31, 41]",ݏ
"[5, 17, 26, 29, 33]",ݐ
"[2, 14, 26, 29, 33, 38]",ݑ
"[2, 14, 26, 29, 33, 36]",ݒ
"[7, 19, 26, 29, 33]",ݓ
"[0, 28, 31, 40]",ݔ
"[7, 26, 31, 35]",ݕ
"[7, 29, 31, 35]",ݖ
"[0, 31, 40]",ݗ
"[26, 35]",ݘ
"[16, 19, 28, 31]",ݙ
"[2, 14, 23]",ݚ
"[24, 36]",ݛ
"[19, 40]",ݜ
"[7, 31]",ݝ
"[9, 21, 33, 36, 41]",ݞ
"[4, 16, 28, 32, 35]",ݟ
"[14, 26, 29, 35]",ݠ
"[7, 19, 23, 28, 36]",ݡ
"[9, 21, 33, 36, 40]",ݢ
"[4, 10, 19, 24]",ݣ
[6],ݤ
"[2, 18]",ݥ
"[0, 9, 16, 19]",ݦ
"[12, 21, 26, 29]",ݧ
"[14, 19, 21, 29]",ݨ
"[14, 19, 23, 29]",ݩ
"[4, 19, 23, 28]",ݪ
"[16, 19, 23, 31]",ݫ
"[9, 12, 24, 31]",ݬ
"[9, 14, 24, 29]",ݭ
"[14, 24, 29]",ݮ
"[14, 23, 29]",ݯ
"[9, 21, 26, 29]",ݰ
"[4, 19, 28, 31]",ݱ
"[2, 21, 28, 31]",ݲ
"[2, 21, 26, 29]",ݳ
"[5, 21, 24, 28]",ݴ
"[7, 14, 24, 26]",ݵ
"[16, 19, 24, 28]",ݶ
"[12, 21, 28, 31]",ݷ
"[11, 21, 26]",ݸ
"[9, 21, 26]",ݹ
"[9, 18, 24, 28]",ݺ
"[9, 17, 24, 28]",ݻ
"[4, 19, 22, 31]",ݼ
"[2, 14, 24, 29, 31]",ݽ
"[-3, 9, 16, 23, 24]",ݾ
"[-8, 4, 16, 20, 23]",ݿ
"[0, 12, 19, 26, 28]",ހ
"[-1, 26, 29]",ށ
"[-8, 7, 11, 12]",ނ
"[-7, 5, 9, 12, 17]",ރ
"[-1, 14]",ބ
"[0, 4, 12, 21]",ޅ
"[7, 12, 19]",ކ
"[-1, 7, 16, 23]",އ
"[2, 4, 12, 14, 21]",ވ
"[12, 14, 21]",މ
"[2, 6, 12, 14, 21]",ފ
"[-5, 19]",ދ
"[-5, 2, 7, 11, 19]",ތ
"[2, 5, 21, 24]",ލ
"[0, 7, 11, 16]",ގ
"[4, 14]",ޏ
"[-7, 5, 9, 12, 21]",ސ
"[-7, 2, 11, 14, 21]",ޑ
"[-8, 7, 12, 19, 24]",ޒ
"[-3, 4, 12, 21, 24]",ޓ
"[-10, 5, 9, 12, 17]",ޔ
"[-5, 5, 9, 11, 14]",ޕ
"[-1, 4, 12, 19]",ޖ
"[-1, 4, 12, 23]",ޗ
"[0, 4, 16, 21]",ޘ
"[-1, 4, 11, 19]",ޙ
"[-1, 1, 9, 11, 18]",ޚ
"[-1, 9, 11, 18]",ޛ
"[-1, 3, 9, 11, 18]",ޜ
"[-8, 4, 7, 11, 16]",ޝ
"[-8, 4, 9, 11]",ޞ
"[-8, 4, 8, 11]",ޟ
"[2, 9, 17]",ޠ
"[6, 18, 21, 24, 28]",ޡ
"[2, 14, 24, 26, 30]",ޢ
"[2, 14, 24]",ޣ
"[4, 16, 19, 24, 35]",ޤ
"[24, 35]",ޥ
"[5, 17, 23, 24, 33]",ަ
"[-1, 5, 11, 17, 26, 33]",ާ
"[-1, 11, 21, 26, 29]",ި
"[2, 14, 17, 23, 33]",ީ
"[4, 24, 35]",ު
"[-1, 11, 21]",ޫ
"[0, 12, 21, 24]",ެ
"[7, 26, 31]",ޭ
"[5, 17, 33]",ޮ
"[5, 26, 33]",ޯ
"[-1, 11, 17, 26]",ް
"[5, 24, 33]",ޱ
"[-1, 11, 19, 26, 33]",޲
"[0, 7, 17]",޳
"[0, 17, 21, 24]",޴
"[0, 7, 19, 28]",޵
"[0, 9, 17]",޶
"[16, 28]",޷
"[12, 17, 24, 33]",޸
"[12, 17, 23, 26]",޹
"[-5, 7, 23, 26, 29]",޺
"[-3, 9, 18, 26, 33]",޻
"[-5, 7, 19, 26, 35]",޼
"[-5, 7, 19, 29, 35]",޽
"[-7, 5, 21, 24, 33]",޾
"[0, 7, 15]",޿
"[-4, 0, 12, 17]",߀
"[-5, 3, 10, 15]",߁
"[-4, 2, 12, 17]",߂
"[-7, 5, 12, 20]",߃
"[-2, 2, 10, 22]",߄
"[-9, 3, 10, 19]",߅
"[-2, 2, 10, 17]",߆
"[0, 3, 12, 20]",߇
"[-5, 3, 10, 22]",߈
"[-2, 5, 8, 14]",߉
"[-4, 3, 12, 20]",ߊ
"[-2, 3, 10, 19]",ߋ
"[-2, 2, 8, 17]",ߌ
"[-9, 3, 7, 15]",ߍ
"[-9, 7, 10, 15]",ߎ
"[0, 3, 12, 19]",ߏ
"[-5, 3, 10, 19]",ߐ
"[-4, 0, 12, 15]",ߑ
"[-7, 2, 8, 12]",ߒ
"[-9, 0, 7, 12]",ߓ
"[-7, 8, 14, 19]",ߔ
"[-7, 8, 14, 17]",ߕ
"[-5, 7, 12, 15]",ߖ
"[0, 3, 12]",ߗ
"[0, 12, 24, 33, 36]",ߘ
"[0, 12, 24, 31, 35]",ߙ
"[5, 17, 24, 31, 35]",ߚ
"[0, 12, 19, 28, 40]",ߛ
"[0, 12, 21, 30, 40]",ߜ
"[-1, 11, 23, 31, 38]",ߝ
"[-1, 31, 38]",ߞ
"[0, 12, 28, 33, 36]",ߟ
"[2, 14, 26, 31, 35]",ߠ
"[2, 30, 33]",ߡ
"[7, 31, 40]",ߢ
"[6, 18, 26, 33, 36]",ߣ
"[2, 14, 23, 29, 33]",ߤ
"[0, 29, 33]",ߥ
"[7, 31, 36]",ߦ
"[5, 31, 35]",ߧ
"[7, 29, 31]",ߨ
"[0, 31, 36]",ߩ
"[12, 24, 33, 36]",ߪ
"[0, 12, 24, 33]",߫
"[-7, 5, 16, 22, 31]",߬
"[-7, 5, 17, 21, 29]",߭
"[5, 17, 19, 23, 28]",߮
"[0, 12, 22, 24, 31]",߯
"[-7, 5, 22, 24, 31]",߰
"[4, 16, 24, 28, 33]",߱
"[4, 16, 23, 26, 30]",߲
"[4, 16, 23, 26, 32]",߳
"[0, 12, 21, 27, 30]",ߴ
"[0, 12, 22, 28, 33]",ߵ
"[0, 12, 19, 22, 28]",߶
"[0, 12, 16, 22, 24]",߷
"[-3, 9, 18, 24, 26]",߸
"[0, 12, 17, 22, 33]",߹
"[-7, 5, 12, 21, 33]",ߺ
"[-6, 6, 14, 24, 33]",߻
"[-5, 7, 16, 24, 36]",߼
"[-5, 7, 17, 23, 28]",߽
"[12, 24, 28, 33]",߾
"[12, 24, 28, 31, 33]",߿
"[11, 23, 26, 31, 35]",ࠀ
"[2, 14, 26, 30, 35]",ࠁ
"[10, 22, 24, 28, 31]",ࠂ
"[10, 22, 24, 28, 33]",ࠃ
"[7, 19, 26, 29, 36]",ࠄ
"[17, 23]",ࠅ
"[4, 16, 25, 31, 34, 43]",ࠆ
"[4, 16, 25, 31, 34, 41]",ࠇ
"[4, 16, 25, 31, 34, 40]",ࠈ
"[5, 33, 38]",ࠉ
"[19, 26, 29, 35]",ࠊ
"[16, 24, 31, 43]",ࠋ
"[4, 16, 25]",ࠌ
"[9, 21, 25]",ࠍ
"[0, 7, 12, 17]",ࠎ
"[2, 14, 26, 31, 33]",ࠏ
"[2, 21, 23, 29]",ࠐ
"[0, 5, 12, 17]",ࠑ
"[2, 14, 17, 29]",ࠒ
"[14, 17, 19]",ࠓ
"[2, 9, 21, 29]",ࠔ
"[2, 11, 21, 29]",ࠕ
"[2, 13, 19, 28]",ࠖ
"[7, 12, 16, 28]",ࠗ
"[-7, 2, 12, 21]",࠘
"[4, 8, 12, 24]",࠙
"[-8, 8, 14, 23]",ࠚ
"[-7, 8, 14, 23]",ࠛ
"[-1, 14, 19]",ࠜ
"[2, 8, 16, 23]",ࠝ
"[1, 9, 16]",ࠞ
"[-7, 7, 9, 16]",ࠟ
"[-10, 5, 9, 12]",ࠠ
"[-10, 5, 9, 14]",ࠡ
"[-1, 11, 19, 24, 28]",ࠢ
"[-3, 9, 19, 24, 28]",ࠣ
"[-5, 7, 14, 21, 29]",ࠤ
"[-2, 10, 16, 24, 31]",ࠥ
"[-3, 9, 16, 25, 33]",ࠦ
"[2, 14, 21, 28, 31]",ࠧ
"[-8, 4, 19, 21, 28]",ࠨ
"[-5, 7, 12, 19, 28]",ࠩ
"[-5, 7, 17, 21, 24]",ࠪ
"[0, 8, 12, 16]",ࠫ
"[-5, 9, 12, 17]",ࠬ
"[-5, 11, 14, 17]",࠭
"[0, 9, 19, 23]",࠮
"[6, 12, 15, 21]",࠯
"[6, 11, 15, 23]",࠰
"[6, 9, 15, 24]",࠱
"[-3, 7, 13, 21]",࠲
"[-3, 4, 13, 21]",࠳
"[0, 9, 14, 18]",࠴
"[-3, 9, 12, 19]",࠵
"[6, 9, 14, 21]",࠶
"[4, 8, 11]",࠷
"[-5, 14]",࠸
"[7, 9, 17, 24]",࠹
"[0, 10, 19, 28]",࠺
"[0, 7, 14, 23]",࠻
"[9, 12, 16, 28]",࠼
"[9, 12, 18, 28]",࠽
"[2, 12]",࠾
"[2, 7, 11]",࠿
"[10, 14, 19, 28]",ࡀ
"[12, 17, 21]",ࡁ
"[2, 9]",ࡂ
"[2, 14]",ࡃ
"[2, 18, 26]",ࡄ
"[-10, 2, 9, 19]",ࡅ
"[-12, 3, 7, 12]",ࡆ
"[-9, 7, 12]",ࡇ
"[-9, 7, 14]",ࡈ
"[-9, 7]",ࡉ
"[-9, 7, 15]",ࡊ
"[-7, 8, 12, 14]",ࡋ
"[-5, 7, 11, 15]",ࡌ
"[3, 7, 10, 19]",ࡍ
"[2, 5, 10, 19]",ࡎ
"[2, 5, 10]",ࡏ
"[-7, 8, 12, 17]",ࡐ
"[-7, 7, 12, 15]",ࡑ
"[-5, 3, 10]",ࡒ
"[-2, 3, 10, 17]",ࡓ
"[-9, 7, 12, 14]",ࡔ
"[-9, 7, 12, 15]",ࡕ
"[-2, 3, 7, 12]",ࡖ
"[-2, 3, 7]",ࡗ
"[-2, 3, 7, 15]",ࡘ
"[-4, 3, 12, 17]",࡙
"[2, 12, 18, 24]",࡚
"[0, 12, 17, 24, 29]",࡛
"[-7, 5, 12, 24, 33]",࡜
"[-5, 7, 12, 24, 28]",࡝
"[-12, 0]",࡞
"[4, 16, 19, 23, 28]",࡟
"[-7, 5, 21, 29, 36]",ࡠ
"[0, 12, 21, 29, 38]",ࡡ
"[0, 12, 23, 29, 40]",ࡢ
"[19, 29, 33]",ࡣ
"[0, 12, 23, 26, 29]",ࡤ
"[7, 19, 24, 28, 33]",ࡥ
"[5, 17, 24, 27, 33]",ࡦ
"[4, 16, 23, 28, 32]",ࡧ
"[-1, 11, 14, 19]",ࡨ
"[2, 14, 17, 24, 31]",ࡩ
"[2, 14, 23, 26, 29]",ࡪ
"[-3, 9, 16, 24, 35]",࡫
"[0, 12, 19, 24]",࡬
"[12, 24, 31, 40, 43]",࡭
"[9, 21, 29, 33, 38]",࡮
"[16, 28, 31, 35]",࡯
"[14, 26, 30, 33]",ࡰ
"[11, 23, 26, 38, 43]",ࡱ
"[9, 21, 25, 33, 40]",ࡲ
"[7, 19, 28, 35, 38]",ࡳ
"[-3, 9, 24, 28, 31]",ࡴ
"[4, 16, 20, 26, 35]",ࡵ
"[-7, -1, 2, 7]",ࡶ
"[-5, 2, 11, 14]",ࡷ
"[0, 4, 7, 16]",ࡸ
"[-10, 2, 6, 12]",ࡹ
"[-5, 5, 14, 23]",ࡺ
"[2, 11, 19]",ࡻ
"[-3, 4, 13, 19]",ࡼ
"[0, 9, 15, 18]",ࡽ
"[0, 5, 14, 21]",ࡾ
"[1, 4, 10, 19]",ࡿ
"[0, 16, 21, 24]",ࢀ
"[0, 17, 19, 26]",ࢁ
"[0, 12, 17, 21, 24]",ࢂ
"[2, 17]",ࢃ
"[12, 18, 21, 26]",ࢄ
"[9, 16, 19, 24]",ࢅ
[18],ࢆ
"[9, 24]",ࢇ
"[11, 14, 26, 31]",࢈
"[2, 14, 21, 30]",ࢉ
[20],ࢊ
"[2, 17, 21, 29]",ࢋ
"[5, 12, 21, 33]",ࢌ
"[7, 12, 21, 26]",ࢍ
"[0, 12, 17, 23, 26]",ࢎ
"[5, 17, 19, 24, 35]",࢏
"[-5, 7, 17, 26, 31]",࢐
"[0, 12, 19, 24, 31]",࢑
"[17, 29, 31, 35, 40]",࢒
"[12, 24, 34, 36, 43]",࢓
"[12, 24, 30, 33, 39]",࢔
"[5, 17, 29, 33, 40]",࢕
"[6, 18, 33, 36, 38]",࢖
"[17, 29, 33, 36, 45]",ࢗ
"[17, 29, 36, 47]",࢘
"[16, 28, 36, 45]",࢙
"[14, 26, 31, 35, 43]",࢚
"[0, 12, 24, 27, 31]",࢛
"[-4, 8, 22, 26, 29]",࢜
"[-5, 7, 22, 27, 34]",࢝
"[8, 20, 24, 29]",࢞
"[19, 23, 26, 31]",࢟
"[7, 19, 22, 27, 31]",ࢠ
"[7, 19, 22, 26, 34]",ࢡ
"[3, 15, 19, 31, 36]",ࢢ
"[5, 17, 20, 29, 38]",ࢣ
"[15, 24]",ࢤ
"[3, 15, 21, 29, 36]",ࢥ
"[2, 14, 22, 29, 38]",ࢦ
"[2, 14, 21, 30, 36]",ࢧ
"[7, 19, 22, 31, 34]",ࢨ
"[0, 12, 24, 27, 33]",ࢩ
"[2, 14, 22, 26, 31]",ࢪ
"[7, 19, 22, 26, 31]",ࢫ
"[26, 31]",ࢬ
"[3, 15, 19, 27, 36]",ࢭ
"[7, 19, 26, 34]",ࢮ
"[-2, 10, 22, 27, 31]",ࢯ
"[3, 15, 19, 27]",ࢰ
"[0, 12, 15, 27, 31]",ࢱ
"[0, 12, 15, 27, 32]",ࢲ
"[-4, 8, 17, 24, 29]",ࢳ
"[0, 12, 15, 24]",ࢴ
"[31, 36]",ࢵ
"[2, 17, 23, 26]",ࢶ
"[5, 21, 24]",ࢷ
"[4, 19, 28]",ࢸ
"[5, 24]",ࢹ
"[-7, 0, 9, 16]",ࢺ
"[-7, 2, 9, 14]",ࢻ
"[-5, 4, 10, 12]",ࢼ
"[-7, 2, 9, 17]",ࢽ
"[-5, 9, 11, 17]",ࢾ
"[2, 12, 16, 21]",ࢿ
"[9, 12, 19]",ࣀ
"[5, 7, 14, 21]",ࣁ
"[5, 7, 14, 19]",ࣂ
"[5, 7, 11, 23]",ࣃ
"[9, 12, 24]",ࣄ
"[2, 9, 16, 19]",ࣅ
"[0, 9, 17, 21]",ࣆ
"[4, 12, 21]",ࣇ
"[4, 14, 16, 23]",ࣈ
"[12, 24, 31, 36]",ࣉ
"[14, 26, 33, 36, 41]",࣊
"[7, 19, 28, 34, 37]",࣋
"[7, 19, 26, 35, 38]",࣌
"[5, 17, 26, 35, 38]",࣍
"[4, 16, 31, 37, 40]",࣎
"[2, 14, 29, 38, 41]",࣏
"[14, 26, 29, 38, 41]",࣐
"[12, 24, 30, 39, 45]",࣑
"[4, 16, 20, 28]",࣒
"[12, 17]",࣓
"[4, 7, 16, 24]",ࣔ
"[-1, 7, 14, 26]",ࣕ
"[2, 5, 11, 21]",ࣖ
"[-5, 7, 19, 28, 36]",ࣗ
"[-5, 7, 23, 29, 35]",ࣘ
"[0, 12, 24, 28, 38]",ࣙ
"[5, 17, 24, 26, 33]",ࣚ
"[5, 17, 21, 26, 33]",ࣛ
"[2, 14, 19, 23, 28]",ࣜ
"[-1, 11, 19, 23, 29]",ࣝ
"[2, 14, 21, 29, 33]",ࣞ
"[2, 14, 17, 26, 35]",ࣟ
"[2, 14, 17, 26, 36]",࣠
"[-5, 7, 19, 21, 24]",࣡
"[24, 28, 36]",࣢
"[-5, 26, 29]",ࣣ
"[-5, 23]",ࣤ
"[29, 31]",ࣥ
"[-1, 26, 31]",ࣦ
"[7, 11, 14, 21]",ࣧ
"[4, 11, 19, 23]",ࣨ
"[9, 16, 23]",ࣩ
"[2, 5, 9, 16]",࣪
"[-3, 4, 12, 23]",࣫
"[0, 11, 14, 19]",࣬
"[-3, 12, 17, 21]",࣭
"[0, 12, 19, 26]",࣮
"[0, 16, 21, 26]",࣯
"[2, 5, 14]",ࣰ
"[-5, 14, 19, 23]",ࣱ
