Start,1
"[17, 19, 26, 28]",ᙕ
"[0, 12, 16, 24, 31, 33]",ᙖ
"[-5, 0, 7, 17, 23, 31]",ᙗ
"[-5, 7, 14, 33]",ᙘ
"[-5, 14, 23, 29]",ᙙ
"[-5, 0, 7, 12, 16, 17, 23, 24]",ᙚ
"[19, 29, 35]",ᙛ
"[0, 12, 17, 19, 26, 28]",ᙜ
"[-5, 7, 23, 29]",ᙝ
"[0, 12, 16, 24, 26]",ᙞ
"[-5, 0, 7, 23, 28, 31]",ᙟ
"[-5, 7, 23, 26, 28, 29, 31]",ᙠ
"[-5, 0, 7, 12, 19, 26, 35]",ᙡ
"[9, 19, 29, 35]",ᙢ
"[-5, 7, 12, 19, 23, 26]",ᙣ
"[0, 12, 21, 24, 28, 29]",ᙤ
"[-5, 7, 14, 17, 23, 31]",ᙥ
"[-5, 7, 17, 23, 26, 29]",ᙦ
"[7, 23, 28, 31]",ᙧ
"[12, 24, 26, 29]",ᙨ
"[12, 19, 28, 29, 31, 36]",ᙩ
"[12, 29]",ᙪ
"[0, 12, 19, 21, 24, 28]",ᙫ
"[0, 12, 19, 24, 26]",ᙬ
"[-1, 0, 19]",᙭
"[0, 11, 12, 19, 24, 28]",᙮
"[12, 17, 19]",ᙯ
"[-5, 0, 7, 17, 23, 24, 28, 31]",ᙰ
"[12, 16, 17, 24, 26]",ᙱ
"[-12, 0, 10, 16, 19]",ᙲ
"[-15, -3, 5, 12, 17]",ᙳ
"[-14, -2, 10, 14, 19]",ᙴ
"[-12, 0, 9, 12, 17]",ᙵ
"[-12, 0, 7, 12, 16]",ᙶ
"[-8, 4, 12, 19, 22]",ᙷ
"[-5, 7, 14, 16, 17, 19, 24]",ᙸ
"[-7, 5, 9, 15, 24]",ᙹ
"[-14, -2, 10, 14, 26]",ᙺ
"[-12, 0, 12, 16, 22]",ᙻ
"[-5, 7, 10, 12, 16]",ᙼ
"[-8, 4, 10, 12]",ᙽ
"[-10, 2, 9, 10, 17, 19]",ᙾ
"[-3, 9, 12, 14, 16, 17, 24]",ᙿ
"[-12, 0, 16, 19]", 
"[-12, 0, 10, 12, 16, 19, 21]",ᚁ
"[-12, 0, 10, 16]",ᚂ
"[-14, -2, 10, 14, 17]",ᚃ
"[-8, 4, 7, 11]",ᚄ
"[-5, -1, 2, 7]",ᚅ
"[-5, -1, 2, 5]",ᚆ
"[-12, 0, 4]",ᚇ
"[-3, 0, 2, 7]",ᚈ
"[-12, 4, 16, 19]",ᚉ
"[-10, 5, 9, 17]",ᚊ
"[-3, 2, 9, 17]",ᚋ
"[-12, 5, 12, 16]",ᚌ
"[2, 5, 7, 12]",ᚍ
"[0, 4, 7, 14]",ᚎ
"[-3, 2, 12, 17]",ᚏ
"[-5, 5, 12, 16]",ᚐ
"[-7, 0, 8, 17]",ᚑ
"[0, 7, 15]",ᚒ
"[-12, 0, 3, 12]",ᚓ
"[-4, 0, 3, 12]",ᚔ
"[-11, 1, 5, 8]",ᚕ
"[-14, 1, 7, 10]",ᚖ
"[-16, 3, 8, 12]",ᚗ
"[-16, 0, 5, 8]",ᚘ
"[-16, -14, 0, 5, 8]",ᚙ
"[-14, 0, 5, 8]",ᚚ
"[0, 5, 8]",᚛
"[-12, 0, 5, 7]",᚜
"[-7, -4, 5]",᚝
"[-14, -12, 0, 5, 7]",᚞
"[-7, -4, 0, 5]",᚟
"[-11, -4, 5, 8]",ᚠ
"[-14, 1, 5, 10]",ᚡ
"[-11, -2, 5]",ᚢ
"[-7, -4, 0, 8]",ᚣ
"[-9, -4, 3, 10]",ᚤ
"[-9, 3, 10]",ᚥ
"[-9, -5, 3, 10]",ᚦ
"[-16, -4, 3, 12]",ᚧ
"[-16, -4]",ᚨ
"[-7, -4, 5, 12]",ᚩ
"[-5, -2, 3, 15]",ᚪ
"[-9, -2, 7, 15]",ᚫ
"[-11, -2, 5, 10]",ᚬ
"[-12, 0, 5, 8]",ᚭ
"[-7, -4, -2, 5]",ᚮ
"[-16, -4, 5, 12]",ᚯ
"[-14, 1, 5]",ᚰ
"[-14, 1, 5, 8]",ᚱ
"[-12, 1, 4, 7]",ᚲ
"[-7, -3, -2, 5]",ᚳ
"[9, 21, 24, 31, 35]",ᚴ
"[11, 23, 26, 29, 33]",ᚵ
"[2, 14, 29, 33, 35]",ᚶ
"[11, 23, 26, 31, 35]",ᚷ
"[0, 12, 26, 28, 35]",ᚸ
"[9, 21, 26, 29, 33]",ᚹ
"[10, 12, 22, 24, 31, 40]",ᚺ
"[-5, 7, 19, 26, 34]",ᚻ
"[-5, 7, 26, 34]",ᚼ
"[-5, 7, 17, 26, 33]",ᚽ
"[0, 12, 14, 22, 29]",ᚾ
"[0, 12, 22, 29]",ᚿ
"[-7, -3, 5, 9, 16, 17, 25, 33]",ᛀ
"[14, 18, 26, 33]",ᛁ
"[-5, 2, 7, 19, 34]",ᛂ
"[0, 12, 16, 22, 26, 31]",ᛃ
"[-7, 21, 24, 33]",ᛄ
"[-3, -2, 9, 10, 17, 22, 26]",ᛅ
"[-5, 9, 17, 22, 24, 28, 29]",ᛆ
"[-3, -2, 10, 26]",ᛇ
"[-2, 10, 18, 26, 33]",ᛈ
"[-2, 10, 26, 33]",ᛉ
"[-2, 10, 19, 26, 31, 33]",ᛊ
"[0, 17, 21, 24, 33]",ᛋ
"[4, 5, 16, 19, 25, 33]",ᛌ
"[14, 17, 26]",ᛍ
"[-5, 0, 7, 12, 16, 22, 31]",ᛎ
"[0, 12, 14, 22]",ᛏ
"[0, 12, 22, 31]",ᛐ
"[-7, -3, 9, 17, 24]",ᛑ
"[7, 19, 22, 28]",ᛒ
"[-5, -3, 9, 17, 24, 29]",ᛓ
"[0, 12, 19, 26, 28, 31]",ᛔ
"[-2, 10, 18, 26]",ᛕ
"[0, 12, 16, 17, 22, 31]",ᛖ
"[-5, 7, 26, 33]",ᛗ
"[12, 16, 22, 31]",ᛘ
"[0, 14, 22, 29]",ᛙ
"[-3, 9, 17, 21, 24, 33]",ᛚ
"[10, 26]",ᛛ
"[-2, 0, 12, 21, 24, 29]",ᛜ
"[4, 16, 17, 19, 21, 24, 25, 33]",ᛝ
"[7, 19, 34]",ᛞ
"[-5, 0, 12, 16, 22, 26, 31]",ᛟ
"[-7, 0, 12, 21, 22, 33]",ᛠ
"[-3, -2, 10, 17, 22, 26]",ᛡ
"[-5, 0, 7, 12, 17, 19, 23, 26]",ᛢ
"[-7, -5, 5, 7, 14, 19, 23, 26]",ᛣ
"[-10, -8, 2, 4, 11, 12, 19, 24, 26]",ᛤ
"[0, 12, 14, 18, 21]",ᛥ
"[-12, -5, 0, 7, 11, 12, 16, 17, 19, 24]",ᛦ
"[-12, -8, 0, 4, 12, 17, 19, 24, 26]",ᛧ
"[-12, -7, 0, 5, 12, 16, 17, 19, 21]",ᛨ
"[-5, 0, 7, 12, 17, 19, 23, 24, 26, 28]",ᛩ
"[-7, -3, 5, 9, 16, 17, 21, 24, 26]",ᛪ
"[-5, 7, 11, 12, 17, 19, 21]",᛫
"[-12, 0, 12, 16, 17, 24, 26]",᛬
"[-8, -7, 4, 5, 12, 17, 19, 21, 24]",᛭
"[-8, -7, 4, 5, 12, 14, 19, 23, 24]",ᛮ
"[-12, -10, 0, 2, 11, 12, 19, 26, 28]",ᛯ
"[-5, -3, 7, 9, 16, 17, 21, 23, 24, 26]",ᛰ
"[-5, 7, 14, 26, 35]",ᛱ
"[-1, 11, 14, 23, 31]",ᛲ
"[0, 12, 16, 21, 31]",ᛳ
"[4, 16, 19, 28, 35]",ᛴ
"[-8, -1, 8, 16]",ᛵ
"[-10, -3, 5, 14]",ᛶ
"[-10, -1, 5, 14]",ᛷ
"[7, 19, 27, 31, 36]",ᛸ
"[9, 21, 25]",᛹
"[0, 12, 27, 30, 33]",᛺
"[0, 12, 19, 28, 40]",᛻
"[4, 16, 24, 33, 40]",᛼
"[4, 33, 40]",᛽
"[5, 33, 38]",᛾
"[6, 18, 27, 33, 36]",᛿
"[6, 18, 27]",ᜀ
"[6, 18, 27, 35]",ᜁ
"[6, 18, 27, 33]",ᜂ
"[6, 33]",ᜃ
"[0, 36]",ᜄ
"[21, 25, 31, 40]",ᜅ
"[0, 27, 33]",ᜆ
"[0, 12, 27]",ᜇ
"[6, 35]",ᜈ
"[-12, 0, 7, 19, 28]",ᜉ
"[-12, 0, 11, 17, 26]",ᜊ
"[1, 13, 19, 21, 28]",ᜋ
"[2, 14, 19, 21, 28]",ᜌ
"[-10, 2, 18, 21, 26]",ᜍ
"[-10, 2, 16, 18, 21, 24, 26]",ᜎ
"[-5, 7, 11, 17, 27]",ᜏ
"[-12, 0, 9, 11, 17, 26, 28]",ᜐ
"[-8, -5, 4, 7, 16, 19, 24]",ᜑ
"[-5, -3, 7, 9, 12, 24, 28, 29]",ᜒ
"[-12, 0, 7, 9, 19, 28]",ᜓ
"[-12, -8, 0, 4, 12, 16, 19, 24]",᜔
"[-3, 9, 16, 25, 31, 33]",᜕
"[-5, 7, 14, 16, 17, 19, 23, 24]",᜖
"[-3, -1, 9, 11, 16, 21, 25, 26, 29, 31]",᜗
"[-10, 2, 14, 16, 18, 23, 24]",᜘
"[-5, 7, 12, 14, 17, 21, 23]",᜙
"[9, 21, 30, 36]",᜚
"[9, 11, 21, 23, 26, 30, 31, 36, 38]",᜛
"[7, 19, 26, 28, 35, 43]",᜜
"[7, 19, 24, 26, 33, 43]",᜝
"[7, 19, 24, 43]",᜞
"[7, 19, 24, 26, 35, 43]",ᜟ
"[7, 9, 19, 21, 23, 30, 31, 36, 38]",ᜠ
"[7, 19, 26, 43]",ᜡ
"[19, 31, 40]",ᜢ
"[16, 19, 28, 31, 36, 40]",ᜣ
"[16, 28, 36]",ᜤ
"[14, 26, 31, 35, 38]",ᜥ
"[9, 21, 31, 37, 40]",ᜦ
"[21, 31, 37, 40]",ᜧ
"[7, 14, 19, 26, 35, 36, 42, 43]",ᜨ
"[9, 21, 26, 36, 42]",ᜩ
"[5, 17, 21, 29, 36, 38]",ᜪ
"[7, 12, 19, 24, 31, 35, 36, 38, 40]",ᜫ
"[5, 17, 21, 24, 29, 33, 36]",ᜬ
"[9, 11, 21, 23, 26, 31, 36, 38, 41, 42]",ᜭ
"[0, 7, 12, 19, 23, 24, 28, 29, 36, 38]",ᜮ
"[9, 30, 40]",ᜯ
"[9, 21, 31]",ᜰ
"[21, 31]",ᜱ
"[19, 24, 28, 36]",ᜲ
"[-2, 19, 24, 28]",ᜳ
"[2, 14, 21, 31]",᜴
"[-3, 7, 9, 12]",᜵
"[2, 11, 19]",᜶
"[0, 2, 6, 14]",᜷
"[-1, 2, 7, 11]",᜸
"[1, 4, 9]",᜹
"[-3, 1, 4, 7]",᜺
"[-8, 7, 14]",᜻
"[-7, 2, 9]",᜼
"[7, 19, 31, 35, 36, 38, 40]",᜽
"[7, 19, 26, 35, 38]",᜾
"[7, 19, 26, 33, 35, 36, 38]",᜿
"[7, 19, 26, 33, 36]",ᝀ
"[-1, 11, 26, 31, 38]",ᝁ
"[2, 14, 30, 33]",ᝂ
"[7, 19, 28, 31, 40]",ᝃ
"[0, 12, 28, 29, 31, 36, 38]",ᝄ
"[7, 19, 26, 31, 33, 35, 36]",ᝅ
"[7, 19, 23, 24, 31]",ᝆ
"[7, 19, 29, 31, 38, 40]",ᝇ
"[2, 14, 24, 26, 30, 33]",ᝈ
"[7, 19, 26, 35, 36, 38, 40]",ᝉ
"[33, 38]",ᝊ
"[-1, 4, 12]",ᝋ
"[-5, 7, 9, 14]",ᝌ
"[7, 19, 31, 35, 40]",ᝍ
"[12, 24, 29, 35, 38]",ᝎ
"[2, 14, 23, 30, 35]",ᝏ
"[11, 23, 24, 28, 31]",ᝐ
"[4, 16, 29, 32, 38]",ᝑ
"[4, 16, 28, 32, 36]",ᝒ
"[7, 19, 24, 26, 31]",ᝓ
"[-7, 5, 12, 29, 33]",᝔
"[17, 21, 24, 26]",᝕
"[5, 24, 28]",᝖
"[-3, 0, 9, 12]",᝗
"[7, 14, 23, 24, 30, 31]",᝘
"[5, 12, 29, 33]",᝙
"[-7, 0, 28, 31]",᝚
"[12, 26, 29]",᝛
"[5, 7, 24, 28]",᝜
"[-5, 12, 16, 23, 26]",᝝
"[-3, 24, 30]",᝞
"[7, 9, 12, 14, 23, 31]",᝟
"[-7, 5, 12, 28, 29, 31, 33]",ᝠ
"[-3, -2, 9, 10, 17, 19]",ᝡ
"[-2, 0, 10, 12, 19, 21]",ᝢ
"[2, 5, 14, 17, 22, 26]",ᝣ
"[-3, 9, 18]",ᝤ
"[-3, -2, 9, 10, 18, 19]",ᝥ
"[0, 2, 12, 14, 21, 22]",ᝦ
"[-2, 10, 14, 22, 31]",ᝧ
"[-2, 10, 14, 22, 29, 31]",ᝨ
"[-2, 10, 14, 22]",ᝩ
[22],ᝪ
"[-14, -7, -2, 5, 17, 21, 22, 24, 26]",ᝫ
"[-7, 5, 12, 14, 21, 22, 26, 29]",ᝬ
"[-7, 5, 14, 22, 26]",᝭
"[-12, 0, 12, 16, 17, 19, 21]",ᝮ
"[-12, 0, 17, 21]",ᝯ
"[-12, 0, 16, 19, 22]",ᝰ
"[-7, 5, 9, 17, 21, 24]",᝱
"[-12, 0, 12, 17, 21]",ᝲ
"[-12, 0, 10, 12, 16, 17, 21]",ᝳ
"[-7, 5, 12, 14, 22, 26]",᝴
"[-7, 5, 14, 21, 22, 26, 29]",᝵
"[-14, -2, 14, 17, 22]",᝶
"[0, 12, 24, 34, 40]",᝷
"[5, 17, 24, 36, 45]",᝸
"[1, 13, 19, 22, 28]",᝹
"[5, 17, 23, 26, 31, 33]",᝺
"[0, 12, 19, 29]",᝻
"[-1, 11, 16, 20, 28]",᝼
"[-1, 11, 16]",᝽
"[-10, 2, 14, 17, 24, 26]",᝾
"[11, 16, 20, 28]",᝿
"[-5, 7, 24, 27]",ក
"[-1, 20, 26]",ខ
"[11, 16]",គ
"[7, 11, 14, 26]",ឃ
"[7, 12, 24, 28]",ង
"[-3, 4, 16, 24]",ច
"[-3, 12, 16, 21]",ឆ
"[4, 11, 14, 20]",ជ
"[-7, 9, 12, 24]",ឈ
"[2, 11, 14, 17]",ញ
"[4, 7, 19, 24]",ដ
"[4, 12, 16, 24]",ឋ
"[7, 11, 14, 21]",ឌ
"[4, 11, 19, 23]",ឍ
"[9, 16, 23]",ណ
"[4, 7, 16, 23]",ត
"[2, 5, 9, 16]",ថ
"[-3, 4, 12, 23]",ទ
"[0, 11, 14, 19]",ធ
"[-4, 11, 16, 23]",ន
"[-1, 8, 16, 23]",ប
"[-7, 12, 21]",ផ
"[1, 9, 16, 21]",ព
"[12, 24, 29, 31, 38]",ភ
"[12, 24, 31, 42]",ម
"[23, 26, 31, 43]",យ
"[14, 26, 35, 38]",រ
"[2, 14, 26, 33, 36]",ល
"[9, 21, 25, 33, 43]",វ
"[9, 21, 25, 33, 45]",ឝ
"[7, 19, 23, 31, 43]",ឞ
"[31, 43]",ស
"[5, 26, 31, 35]",ហ
"[12, 24, 31, 38]",ឡ
"[11, 31, 43]",អ
"[17, 26, 31, 35]",ឣ
"[12, 24, 29, 31]",ឤ
"[12, 31, 43]",ឥ
"[-4, 8, 17, 23, 26]",ឦ
"[-8, 4, 14, 20, 28]",ឧ
"[-8, 4, 16, 20, 24]",ឨ
"[-10, 2, 19, 24, 28]",ឩ
"[-4, 8, 17]",ឪ
"[-5, 7, 15, 18, 21]",ឫ
"[-12, 0, 12, 22, 28]",ឬ
"[-10, 2, 12, 17, 21]",ឭ
"[-4, -3, 8, 9, 16, 17, 21, 24]",ឮ
"[-4, -3, 8, 9, 16, 17, 21, 23, 24, 26]",ឯ
"[-4, 23, 26]",ឰ
"[7, 12, 19, 23, 24, 31, 38, 40]",ឱ
"[12, 31, 41]",ឲ
"[7, 12, 19, 23, 24, 29, 31, 38, 40]",ឳ
"[4, 7, 19, 23, 31, 36, 38]",឴
"[12, 24, 28, 31, 41, 43]",឵
"[0, 12, 24, 28, 31, 36, 40]",ា
"[0, 12, 19, 23, 24, 28, 36]",ិ
"[7, 16, 19, 23, 24, 31, 36, 38]",ី
"[7, 12, 24, 31, 38, 40]",ឹ
"[12, 24, 26]",ឺ
"[4, 12, 16, 24, 28, 31, 36]",ុ
"[4, 7, 16, 19, 23, 24, 31, 36, 38]",ូ
"[12, 24, 26, 28, 31, 43]",ួ
"[7, 12, 19, 23, 29, 31, 38, 40]",ើ
"[2, 9, 19, 26]",ឿ
"[6, 9, 16, 18]",ៀ
"[11, 15, 18]",េ
"[2, 7, 14, 19, 21, 26, 30, 35, 36]",ែ
"[2, 14, 26, 33]",ៃ
"[5, 7, 17, 19, 23, 24, 26, 31]",ោ
"[0, 7, 12, 19, 26, 28, 33, 35]",ៅ
"[7, 19, 23, 24, 26, 31]",ំ
"[4, 5, 17, 24, 29, 33, 36]",ះ
"[7, 19, 26, 30, 35, 36]",ៈ
"[5, 7, 19, 23, 26, 29, 31, 33]",៉
"[4, 5, 16, 17, 19, 24, 29, 33, 36]",៊
"[2, 29, 35]",់
"[5, 7, 17, 19, 23, 24, 26, 29, 31, 33]",៌
"[2, 30, 36]",៍
"[2, 7, 19, 26, 30, 35, 36]",៎
"[-7, 5, 17, 24, 29, 33]",៏
"[0, 12, 20, 24, 28]",័
"[0, 12, 15, 18, 23]",៑
"[0, 12, 15, 18, 21]",្
"[-4, 8, 15, 24, 30]",៓
"[12, 22, 28]",។
"[11, 14, 19, 23]",៕
"[-3, 9, 14, 21, 24]",៖
"[-2, 10, 19, 26, 28]",ៗ
"[-3, 9, 21, 28, 31]",៘
"[-10, 2, 17, 21, 29]",៙
"[-12, 0]",៚
"[12, 15]",៛
"[0, 22, 31]",ៜ
"[0, 12, 14]",៝
"[-6, 6, 14]",៞
"[17, 23, 26]",៟
"[-8, 21, 28]",០
"[7, 19, 21, 24]",១
"[-2, 26, 28]",២
"[-1, 11, 17]",៣
"[4, 16, 19, 25, 31]",៤
"[5, 7, 17, 19, 21, 24, 26]",៥
"[7, 19, 24, 26, 28]",៦
"[-10, 2, 21, 29]",៧
"[2, 14, 21, 23, 29, 33]",៨
"[2, 14, 29, 33]",៩
"[5, 17, 24, 33, 40]",៪
"[5, 17, 24, 25, 33, 40]",៫
"[5, 17, 25, 33, 40]",៬
"[5, 17, 33, 40]",៭
"[7, 19, 21, 29, 31]",៮
"[7, 19, 21, 23, 29, 31]",៯
"[4, 16, 23, 24, 28, 31]",៰
"[5, 17, 25, 26, 33, 38]",៱
"[-5, 14, 17, 21]",៲
"[1, 10, 16, 19]",៳
"[-3, 12, 16, 19]",៴
"[2, 11, 14]",៵
"[2, 11, 19, 25]",៶
"[11, 14, 17, 26]",៷
"[4, 12, 19, 26]",៸
"[11, 14, 17, 19]",៹
"[0, 10, 19, 24]",៺
"[-5, 11, 17, 26]",៻
"[-8, 4, 16, 19, 31]",៼
"[-3, 9, 18, 24, 30]",៽
"[-7, 21, 31]",៾
"[0, 12, 16, 17, 23, 26]",៿
"[22, 28]",᠀
"[-7, 0, 5, 12, 19, 21, 31]",᠁
"[-5, 0, 7, 12, 19]",᠂
"[9, 17, 24, 28, 29]",᠃
"[-8, -3, 9, 16, 21, 24]",᠄
"[2, 12, 18]",᠅
"[-10, 7, 11, 18, 19, 24, 26]",᠆
"[-8, -5, 4, 16, 23, 31]",᠇
"[-3, 13, 19, 21, 25, 28, 33]",᠈
"[1, 2, 14, 17, 21, 29]",᠉
"[-1, 11, 14, 19, 29, 31]",᠊
"[-5, -1, 19, 23, 26]",᠋
"[0, 7, 12, 19, 24, 28]",᠌
"[11, 15, 21, 30]",᠍
"[-8, -1, 4, 16, 19, 31]",᠎
"[-1, 11, 18, 21, 23, 27, 28]",᠏
"[-1, 21, 27]",᠐
"[-8, -5, 7, 11, 19, 26]",᠑
"[-12, -5]",᠒
"[-5, 7, 11, 14, 19, 23, 26]",᠓
"[-8, 19, 31]",᠔
"[-7, 4, 5, 12]",᠕
"[5, 14, 21, 29, 31]",᠖
"[-5, 7, 21, 29]",᠗
"[-5, 7, 14, 17, 19, 21, 23]",᠘
"[7, 21, 24, 29]",᠙
"[-10, 18, 24]",᠚
"[4, 5, 16, 17, 24, 31, 33, 36, 38]",᠛
"[7, 19, 28, 29, 36, 38]",᠜
"[5, 7, 17, 19, 24, 31, 33, 38, 40]",᠝
"[4, 12]",᠞
"[-1, 7, 14, 26]",᠟
"[0, 7, 16, 26]",ᠠ
"[2, 5, 11, 21]",ᠡ
"[-5, 0, 7, 12, 14, 16, 19, 23, 24]",ᠢ
"[4, 7, 16, 19, 23, 24, 31, 38, 40]",ᠣ
"[5, 12, 17, 24, 31, 33, 40, 41]",ᠤ
"[0, 12, 24, 28, 29, 36]",ᠥ
"[2, 4, 14, 16, 24, 31, 33, 40, 41]",ᠦ
"[0, 24, 28, 31, 36]",ᠧ
"[21, 33]",ᠨ
"[-3, 1, 13, 16]",ᠩ
"[9, 21, 25, 28]",ᠪ
"[-3, 1, 13, 16, 21, 25, 28, 33]",ᠫ
"[9, 21, 26, 30]",ᠬ
"[6, 14, 21, 24]",ᠭ
"[-3, 9, 19, 24, 33]",ᠮ
"[-3, 9, 18, 24, 33]",ᠯ
"[-5, 7, 14, 26, 29]",ᠰ
"[-5, 7, 14, 24, 29]",ᠱ
"[0, 12, 21, 28, 31]",ᠲ
"[7, 9, 17, 24]",ᠳ
"[0, 5, 12, 14, 24, 26]",ᠴ
"[0, 4, 12, 19, 24, 31]",ᠵ
"[0, 7, 16, 19, 28, 31]",ᠶ
"[0, 9, 12, 17, 24, 29]",ᠷ
"[0, 5, 12, 21, 24, 33]",ᠸ
"[2, 12, 14, 21, 26, 33]",ᠹ
"[2, 11, 14, 19, 26, 31]",ᠺ
"[2, 9, 14, 18, 26, 30]",ᠻ
"[-5, 11, 14, 19, 26, 31]",ᠼ
"[-7, 9, 12, 17, 24, 29]",ᠽ
"[-5, 2, 7, 11, 19, 23]",ᠾ
"[0, 4, 7, 12, 19, 24]",ᠿ
"[4, 12, 19, 24, 31, 36]",ᡀ
"[2, 14, 19, 23, 31, 35]",ᡁ
"[2, 14, 18, 21, 30, 33]",ᡂ
"[7, 14, 19, 23, 31, 35]",ᡃ
"[0, 12, 16, 24, 28, 36]",ᡄ
"[2, 7, 11, 14, 23, 26]",ᡅ
"[2, 14, 26, 30, 35]",ᡆ
"[2, 14, 17, 35]",ᡇ
"[2, 14, 24, 31, 40]",ᡈ
"[5, 24, 31, 40]",ᡉ
"[4, 24, 31, 40]",ᡊ
"[14, 23, 31, 38]",ᡋ
"[7, 23, 31]",ᡌ
"[14, 23, 31]",ᡍ
"[14, 24, 31, 40]",ᡎ
"[2, 14, 17, 23, 35]",ᡏ
"[0, 12, 21, 26, 28]",ᡐ
"[-10, 2, 18, 24, 26]",ᡑ
"[0, 2, 9, 17]",ᡒ
"[-1, 4, 8, 14]",ᡓ
"[-5, 2, 12, 14]",ᡔ
"[-5, 7, 11, 23]",ᡕ
"[2, 7, 14, 21]",ᡖ
"[1, 4, 9, 21]",ᡗ
"[-5, 7, 19, 23, 26, 29]",ᡘ
"[0, 12, 17, 29, 33]",ᡙ
"[0, 12, 17, 24, 29, 33]",ᡚ
"[0, 12, 17, 33]",ᡛ
"[0, 12, 21, 24, 29, 33]",ᡜ
"[-3, 0, 9, 12, 16, 24]",ᡝ
"[0, 12, 22, 28, 32]",ᡞ
"[-7, 5, 17, 29, 33]",ᡟ
"[-5, 7, 19, 24, 28, 31]",ᡠ
"[-5, 7, 19, 23, 26, 28]",ᡡ
"[-5, -3, 7, 9, 19, 23, 26]",ᡢ
"[4, 16, 19, 31, 35]",ᡣ
"[5, 17, 21, 31, 33]",ᡤ
"[5, 17, 23, 29, 33]",ᡥ
"[-4, 8, 11, 28]",ᡦ
"[-1, 11, 14, 23, 28]",ᡧ
"[1, 13, 21, 31]",ᡨ
"[3, 15, 21]",ᡩ
"[6, 18, 24, 26, 33]",ᡪ
"[-8, 4, 19, 24, 35]",ᡫ
"[-8, 35]",ᡬ
"[-3, 9, 14, 26, 35]",ᡭ
"[14, 35]",ᡮ
"[-3, 9, 12, 14, 28, 35]",ᡯ
"[-3, 9, 12, 28, 35]",ᡰ
"[9, 12, 35]",ᡱ
"[-1, 11, 14, 29, 33]",ᡲ
"[-1, 29, 33]",ᡳ
"[2, 14, 26, 31]",ᡴ
"[4, 16, 26, 31]",ᡵ
"[-8, -7, 5, 17, 24, 33]",ᡶ
"[-1, 9, 11, 12, 14, 29, 33]",ᡷ
"[9, 24, 28]",ᡸ
"[19, 23, 26, 35]",᡹
"[9, 35]",᡺
"[-3, 28, 35]",᡻
"[-4, 8, 16]",᡼
"[-4, 28]",᡽
"[16, 26, 31]",᡾
"[14, 26, 31]",᡿
"[18, 24, 26, 33]",ᢀ
"[4, 26, 31]",ᢁ
"[-5, 7, 16, 19, 31]",ᢂ
"[-7, 5, 17, 21, 26, 28]",ᢃ
"[-10, 2, 17, 21, 26, 29]",ᢄ
"[-1, 11, 19, 26, 29, 31]",ᢅ
"[-12, 0, 16, 17, 19, 24, 26]",ᢆ
"[-7, 5, 12, 16, 17, 21, 26]",ᢇ
"[-5, 0, 19, 24, 28]",ᢈ
"[-7, 17, 21]",ᢉ
"[-12, 12, 16, 19]",ᢊ
"[-5, 0, 7, 16, 19, 24]",ᢋ
"[-12, 24, 28]",ᢌ
"[-12, 16, 24]",ᢍ
"[0, 2, 12, 14, 20, 21, 28, 33, 35]",ᢎ
"[2, 28, 35]",ᢏ
"[0, 2, 12, 21, 28, 33, 35]",ᢐ
"[-1, 0, 11, 12, 14, 19, 23]",ᢑ
"[-5, 7, 12, 19, 21]",ᢒ
"[-5, 7, 11, 23, 28]",ᢓ
"[-3, 0, 9, 12, 16, 19, 21, 24]",ᢔ
"[-8, -3, 4, 9, 16, 21, 24]",ᢕ
"[0, 2, 12, 14, 18, 21]",ᢖ
"[-3, 16, 24]",ᢗ
"[-3, 9, 12, 16, 19, 21, 24]",ᢘ
"[-8, -3, 4, 9, 16, 19, 21, 23, 24]",ᢙ
"[-8, 4, 24, 31]",ᢚ
"[-8, 4, 23, 24, 31]",ᢛ
"[-7, 5, 21, 24, 31]",ᢜ
"[-5, 21, 24, 29]",ᢝ
"[7, 12, 23]",ᢞ
"[0, 9, 16, 24]",ᢟ
"[-5, 5, 14]",ᢠ
"[-5, 7, 14, 16]",ᢡ
"[-5, 5, 14, 16]",ᢢ
"[0, 7, 17, 21]",ᢣ
"[-1, 11, 14, 17]",ᢤ
"[14, 17]",ᢥ
"[7, 9, 14, 17]",ᢦ
"[2, 14, 17, 24, 36]",ᢧ
"[5, 23, 26, 33]",ᢨ
"[2, 14, 18]",ᢩ
"[0, 7, 15, 19]",ᢪ
"[0, 3, 12]",᢫
"[-5, 7, 11, 15]",᢬
"[7, 15, 22]",᢭
"[5, 8, 14, 20]",᢮
"[5, 8, 12, 19]",᢯
"[7, 12, 15]",ᢰ
"[-2, 8, 10, 17]",ᢱ
"[3, 7, 10]",ᢲ
"[-4, 3, 12, 15]",ᢳ
"[-9, 3, 7, 10, 15]",ᢴ
"[-12, 4, 12, 19]",ᢵ
"[-12, 0, 5, 9]",ᢶ
"[-12, 7, 16]",ᢷ
"[-12, 5, 7, 14]",ᢸ
"[-1, 0, 24, 26, 31]",ᢹ
"[-3, 9, 11, 14, 18, 26, 33]",ᢺ
"[12, 14, 18, 19, 26, 33]",ᢻ
"[2, 7, 19, 23, 24, 31]",ᢼ
"[0, 2, 12, 19, 24, 28]",ᢽ
"[-5, 0, 12, 19, 24, 28]",ᢾ
"[0, 11, 12, 19, 28, 31]",ᢿ
"[5, 7, 19, 21, 24, 28]",ᣀ
"[-5, 0, 7, 12, 16, 17]",ᣁ
